task_id,created_at,assigned_at,start_move_at,arrived_at,start_service_at,end_service_at,from_node,to_node,distance_m,robot_id,status
1412,2025-06-04 22:26:13,2025-06-04 22:27:03.508812,2025-06-04 22:27:15.742330,2025-06-04 22:27:58.699516,2025-06-04 22:28:05.248829,2025-06-04 22:29:02.290950,N15,N20,35.3,R5,done
1413,2025-06-04 06:55:08,2025-06-04 06:55:35.514763,2025-06-04 06:55:52.239856,2025-06-04 06:58:07.618717,2025-06-04 06:58:10.049261,2025-06-04 06:58:49.324383,N10,N01,124.6,R4,done
1414,2025-06-04 19:21:14,2025-06-04 19:22:36.486747,2025-06-04 19:22:46.155917,2025-06-04 19:24:02.296370,2025-06-04 19:24:08.574622,2025-06-04 19:24:48.848875,N14,N20,70.1,R6,done
1415,2025-06-04 17:44:34,2025-06-04 17:45:56.475094,2025-06-04 17:46:00.332641,2025-06-04 17:47:44.481136,2025-06-04 17:47:49.485503,2025-06-04 17:48:53.303503,N10,N11,99.6,R5,done
1416,2025-06-04 18:59:08,2025-06-04 18:59:51.404863,2025-06-04 19:00:03.343262,2025-06-04 19:00:43.595647,2025-06-04 19:00:47.755110,2025-06-04 19:02:10.609310,N05,N11,38.7,R5,done
1417,2025-06-04 15:38:36,2025-06-04 15:39:21.281166,2025-06-04 15:39:33.104298,2025-06-04 15:42:02.448703,2025-06-04 15:42:05.820396,2025-06-04 15:42:45.759734,N13,N20,141.9,R2,cancelled
1418,2025-06-04 02:24:12,2025-06-04 02:24:33.587898,2025-06-04 02:24:44.527607,2025-06-04 02:25:37.132590,2025-06-04 02:25:45.178462,2025-06-04 02:26:55.491912,N16,N04,45.0,R3,done
1419,2025-06-04 11:57:19,2025-06-04 11:59:35.958740,2025-06-04 11:59:38.754126,2025-06-04 12:00:58.264740,2025-06-04 12:01:02.349371,2025-06-04 12:01:50.102357,N03,N06,74.0,R1,done
1420,2025-06-04 07:52:44,2025-06-04 07:54:27.113978,2025-06-04 07:54:34.635448,2025-06-04 07:56:30.562131,2025-06-04 07:56:36.522780,2025-06-04 07:57:24.120074,N20,N16,111.4,R1,done
1421,2025-06-04 03:24:18,2025-06-04 03:25:28.523758,2025-06-04 03:25:47.601645,2025-06-04 03:27:04.009605,2025-06-04 03:27:05.009605,2025-06-04 03:28:14.943353,N07,N08,72.5,R3,done
1422,2025-06-04 03:03:23,2025-06-04 03:03:45.131648,2025-06-04 03:03:54.069389,2025-06-04 03:05:26.501903,2025-06-04 03:05:33.231801,2025-06-04 03:07:08.521640,N17,N01,88.5,R2,done
1423,2025-06-04 21:25:10,2025-06-04 21:26:17.716792,2025-06-04 21:26:30.046883,2025-06-04 21:27:21.611181,2025-06-04 21:27:24.391681,2025-06-04 21:28:24.141283,N04,N05,46.0,R5,done
1424,2025-06-04 17:24:57,2025-06-04 17:25:17.308626,2025-06-04 17:25:28.328345,2025-06-04 17:27:03.811070,2025-06-04 17:27:08.274327,2025-06-04 17:28:46.358850,N07,N05,89.7,R2,done
1425,2025-06-04 19:42:30,2025-06-04 19:45:12.918617,2025-06-04 19:45:24.775622,2025-06-04 19:47:01.159827,2025-06-04 19:47:05.929450,2025-06-04 19:48:01.983740,N06,N19,90.7,R3,done
1426,2025-06-04 13:43:29,2025-06-04 13:45:24.354715,2025-06-04 13:45:36.870877,2025-06-04 13:46:41.678853,2025-06-04 13:46:43.501093,2025-06-04 13:47:24.437256,N09,N07,44.5,R1,failed
1427,2025-06-04 11:52:25,2025-06-04 11:53:24.066147,2025-06-04 11:53:37.128148,2025-06-04 11:55:11.118290,2025-06-04 11:55:16.888715,2025-06-04 11:56:04.735140,N20,N08,92.0,R5,done
1428,2025-06-04 14:31:29,2025-06-04 14:32:23.655479,2025-06-04 14:32:34.682911,2025-06-04 14:34:33.759393,2025-06-04 14:34:40.219893,2025-06-04 14:35:37.174222,N15,N19,113.6,R1,done
1429,2025-06-04 09:56:58,2025-06-04 09:57:38.174116,2025-06-04 09:57:52.725374,2025-06-04 09:59:05.123814,2025-06-04 09:59:06.747745,2025-06-04 09:59:54.511331,N15,N12,68.9,R6,done
1430,2025-06-04 18:25:39,2025-06-04 18:27:05.496945,2025-06-04 18:27:12.231258,2025-06-04 18:28:16.209955,2025-06-04 18:28:21.521263,2025-06-04 18:29:05.215804,N06,N14,62.0,R2,done
1431,2025-06-04 15:27:29,2025-06-04 15:30:28.314110,2025-06-04 15:30:42.324894,2025-06-04 15:31:30.977714,2025-06-04 15:31:33.763973,2025-06-04 15:32:52.862432,N13,N06,46.9,R6,done
1432,2025-06-04 10:02:15,2025-06-04 10:02:55.907373,2025-06-04 10:02:59.650592,2025-06-04 10:05:03.195402,2025-06-04 10:05:07.395153,2025-06-04 10:06:00.074035,N06,N09,120.0,R6,done
1433,2025-06-04 16:04:44,2025-06-04 16:05:47.510320,2025-06-04 16:05:56.770212,2025-06-04 16:07:35.247209,2025-06-04 16:07:41.620757,2025-06-04 16:08:18.850621,N07,N16,95.1,R4,failed
1434,2025-06-04 14:23:04,2025-06-04 14:23:44.277724,2025-06-04 14:23:57.236064,2025-06-04 14:25:00.340831,2025-06-04 14:25:08.453040,2025-06-04 14:25:58.690631,N04,N17,60.7,R3,done
1435,2025-06-04 07:13:32,2025-06-04 07:14:51.219491,2025-06-04 07:15:03.420230,2025-06-04 07:16:32.461263,2025-06-04 07:16:38.104432,2025-06-04 07:18:10.707174,N02,N15,87.4,R1,done
1436,2025-06-04 16:47:29,2025-06-04 16:48:47.267648,2025-06-04 16:48:55.710312,2025-06-04 16:50:24.435997,2025-06-04 16:50:27.073040,2025-06-04 16:51:05.283906,N13,N11,83.5,R6,done
1437,2025-06-04 07:02:00,2025-06-04 07:02:58.408037,2025-06-04 07:03:09.658759,2025-06-04 07:03:17.925751,2025-06-04 07:03:20.706840,2025-06-04 07:04:20.190808,N09,N04,5.2,R6,done
1438,2025-06-04 09:47:29,2025-06-04 09:48:30.961747,2025-06-04 09:48:39.748832,2025-06-04 09:50:52.775340,2025-06-04 09:50:56.865294,2025-06-04 09:52:02.689215,N16,N15,131.4,R1,done
1439,2025-06-04 15:45:28,2025-06-04 15:46:01.156035,2025-06-04 15:46:08.901065,2025-06-04 15:47:49.373848,2025-06-04 15:47:53.647497,2025-06-04 15:49:09.791713,N05,N16,84.7,R3,done
1440,2025-06-04 07:01:38,2025-06-04 07:02:32.535347,2025-06-04 07:02:38.643804,2025-06-04 07:03:55.622973,2025-06-04 07:04:02.817416,2025-06-04 07:04:54.957628,N04,N06,73.5,R3,done
1441,2025-06-04 17:10:04,2025-06-04 17:11:02.228878,2025-06-04 17:11:17.922782,2025-06-04 17:13:22.916431,2025-06-04 17:13:29.189537,2025-06-04 17:14:14.330533,N01,N09,121.4,R2,done
1442,2025-06-04 07:45:02,2025-06-04 07:47:08.168235,2025-06-04 07:47:25.238381,2025-06-04 07:50:00.810848,2025-06-04 07:50:07.421016,2025-06-04 07:51:25.353907,N18,N07,149.7,R4,done
1443,2025-06-04 20:51:33,2025-06-04 20:52:24.035967,2025-06-04 20:52:38.104148,2025-06-04 20:53:32.402324,2025-06-04 20:53:35.343102,2025-06-04 20:54:51.549228,N04,N13,45.9,R6,done
1444,2025-06-04 02:00:03,2025-06-04 02:00:21.012992,2025-06-04 02:00:36.247765,2025-06-04 02:02:08.238533,2025-06-04 02:02:13.566565,2025-06-04 02:03:01.633100,N13,N07,86.8,R2,done
1445,2025-06-04 08:05:01,2025-06-04 08:05:42.825121,2025-06-04 08:05:55.756373,2025-06-04 08:07:26.136450,2025-06-04 08:07:31.256270,2025-06-04 08:08:16.980320,N14,N01,88.0,R1,done
1446,2025-06-04 07:42:04,2025-06-04 07:43:18.648323,2025-06-04 07:43:32.939675,2025-06-04 07:44:58.182573,2025-06-04 07:45:06.676148,2025-06-04 07:45:37.285808,N08,N04,83.7,R6,done
1447,2025-06-04 07:26:32,2025-06-04 07:26:50.173455,2025-06-04 07:27:02.383123,2025-06-04 07:27:20.823043,2025-06-04 07:27:25.426896,2025-06-04 07:27:54.749566,N04,N11,18.2,R3,done
1448,2025-06-04 07:13:59,2025-06-04 07:15:49.146179,2025-06-04 07:16:00.283204,2025-06-04 07:18:01.586793,2025-06-04 07:18:05.289873,2025-06-04 07:18:46.960735,N18,N13,119.0,R4,done
1449,2025-06-04 08:22:20,2025-06-04 08:24:57.301553,2025-06-04 08:25:11.115596,2025-06-04 08:26:40.985168,2025-06-04 08:26:47.362160,2025-06-04 08:27:28.615909,N06,N01,86.9,R4,done
1450,2025-06-04 00:13:29,2025-06-04 00:16:31.499544,2025-06-04 00:16:44.005190,2025-06-04 00:18:00.312141,2025-06-04 00:18:08.862970,2025-06-04 00:19:05.595720,N08,N03,73.0,R6,done
1451,2025-06-04 15:23:02,2025-06-04 15:24:40.071910,2025-06-04 15:24:45.569620,2025-06-04 15:26:18.530419,2025-06-04 15:26:26.878961,2025-06-04 15:27:52.903635,N03,N07,89.2,R4,done
1452,2025-06-04 14:06:45,2025-06-04 14:07:14.531712,2025-06-04 14:07:15.731918,2025-06-04 14:08:12.168835,2025-06-04 14:08:16.788681,2025-06-04 14:09:05.123860,N18,N19,53.0,R2,done
1453,2025-06-04 04:20:40,2025-06-04 04:21:20.310985,2025-06-04 04:21:26.078713,2025-06-04 04:23:09.408474,2025-06-04 04:23:17.275724,2025-06-04 04:24:07.483284,N13,N05,102.6,R3,done
1454,2025-06-04 17:44:20,2025-06-04 17:45:55.379406,2025-06-04 17:45:57.886229,2025-06-04 17:47:34.827653,2025-06-04 17:47:41.830459,2025-06-04 17:49:08.663979,N16,N03,85.7,R3,done
1455,2025-06-04 21:28:24,2025-06-04 21:28:58.869625,2025-06-04 21:29:14.474821,2025-06-04 21:30:26.457761,2025-06-04 21:30:33.852118,2025-06-04 21:31:17.037935,N17,N08,66.3,R5,done
1456,2025-06-04 23:14:01,2025-06-04 23:16:01.894578,2025-06-04 23:16:07.986218,2025-06-04 23:17:07.238165,2025-06-04 23:17:11.030790,2025-06-04 23:18:25.276074,N20,N04,56.9,R3,done
1457,2025-06-04 11:15:39,2025-06-04 11:16:43.712414,2025-06-04 11:16:46.360061,2025-06-04 11:18:56.007952,2025-06-04 11:18:59.578337,2025-06-04 11:20:09.979154,N03,N02,123.8,R2,done
1458,2025-06-04 09:09:24,2025-06-04 09:12:20.926357,2025-06-04 09:12:33.946844,2025-06-04 09:15:00.123062,2025-06-04 09:15:03.016734,2025-06-04 09:16:01.147503,N07,N02,133.8,R2,done
1459,2025-06-04 14:28:47,2025-06-04 14:29:45.482215,2025-06-04 14:29:49.831994,2025-06-04 14:31:29.397861,2025-06-04 14:31:35.406591,2025-06-04 14:32:19.033091,N11,N05,90.4,R3,done
1460,2025-06-04 18:02:33,2025-06-04 18:02:48.037837,2025-06-04 18:02:55.561762,2025-06-04 18:04:03.234266,2025-06-04 18:04:06.169819,2025-06-04 18:04:57.593038,N14,N10,63.8,R1,done
1461,2025-06-04 17:21:15,2025-06-04 17:23:05.111328,2025-06-04 17:23:20.100717,2025-06-04 17:24:49.596823,2025-06-04 17:24:55.498448,2025-06-04 17:25:41.262315,N07,N18,84.1,R1,done
1462,2025-06-04 16:15:51,2025-06-04 16:17:13.650751,2025-06-04 16:17:25.819489,2025-06-04 16:18:52.908369,2025-06-04 16:19:00.099067,2025-06-04 16:20:10.091547,N08,N13,86.3,R5,done
1463,2025-06-04 11:00:04,2025-06-04 11:00:45.131512,2025-06-04 11:00:51.473811,2025-06-04 11:01:28.342421,2025-06-04 11:01:33.622064,2025-06-04 11:02:27.188203,N16,N03,35.8,R2,done
1464,2025-06-04 23:13:08,2025-06-04 23:14:59.524971,2025-06-04 23:15:18.433395,2025-06-04 23:16:46.946599,2025-06-04 23:16:51.255768,2025-06-04 23:17:47.215461,N03,N06,87.2,R5,done
1465,2025-06-04 18:13:15,2025-06-04 18:13:51.562027,2025-06-04 18:14:04.288974,2025-06-04 18:15:21.870211,2025-06-04 18:15:28.845934,2025-06-04 18:16:24.327812,N17,N03,73.6,R4,done
1466,2025-06-04 09:46:12,2025-06-04 09:48:06.066579,2025-06-04 09:48:14.514598,2025-06-04 09:49:51.153854,2025-06-04 09:49:53.688733,2025-06-04 09:50:33.799747,N08,N14,93.8,R2,done
1467,2025-06-04 09:36:28,2025-06-04 09:39:05.144590,2025-06-04 09:39:18.121885,2025-06-04 09:41:42.370870,2025-06-04 09:41:45.610238,2025-06-04 09:43:14.142393,N07,N09,135.6,R4,done
1468,2025-06-04 22:25:24,2025-06-04 22:26:43.726337,2025-06-04 22:26:50.792088,2025-06-04 22:27:35.968800,2025-06-04 22:27:44.167046,2025-06-04 22:28:39.026367,N06,N16,44.8,R4,done
1469,2025-06-04 15:27:48,2025-06-04 15:29:02.284651,2025-06-04 15:29:10.284053,2025-06-04 15:30:53.542486,2025-06-04 15:30:59.210884,2025-06-04 15:31:55.559514,N05,N16,100.2,R1,done
1470,2025-06-04 11:05:48,2025-06-04 11:06:19.204122,2025-06-04 11:06:31.649965,2025-06-04 11:07:13.560706,2025-06-04 11:07:18.345816,2025-06-04 11:08:26.678014,N10,N18,38.7,R2,done
1471,2025-06-04 07:24:29,2025-06-04 07:26:59.471813,2025-06-04 07:27:05.989508,2025-06-04 07:28:39.936383,2025-06-04 07:28:44.268205,2025-06-04 07:29:43.997454,N10,N15,77.7,R3,done
1472,2025-06-04 15:04:21,2025-06-04 15:05:56.105982,2025-06-04 15:06:05.032879,2025-06-04 15:07:09.602310,2025-06-04 15:07:11.387027,2025-06-04 15:08:22.810292,N05,N16,64.0,R2,done
1473,2025-06-04 07:00:55,2025-06-04 07:01:49.888562,2025-06-04 07:02:02.252637,2025-06-04 07:03:13.995332,2025-06-04 07:03:19.322622,2025-06-04 07:03:58.644846,N17,N12,71.6,R4,done
1474,2025-06-04 11:25:47,2025-06-04 11:26:54.390676,2025-06-04 11:27:07.433687,2025-06-04 11:28:49.577343,2025-06-04 11:28:54.030088,2025-06-04 11:29:37.149821,N12,N13,99.4,R4,done
1475,2025-06-04 23:04:26,2025-06-04 23:05:09.011626,2025-06-04 23:05:13.044747,2025-06-04 23:06:02.205336,2025-06-04 23:06:07.673468,2025-06-04 23:07:17.418509,N02,N04,48.4,R4,done
1476,2025-06-04 07:48:27,2025-06-04 07:49:12.156608,2025-06-04 07:49:25.618930,2025-06-04 07:50:11.377215,2025-06-04 07:50:16.076919,2025-06-04 07:50:55.020460,N09,N12,42.3,R5,done
1477,2025-06-04 15:23:44,2025-06-04 15:24:29.563359,2025-06-04 15:24:39.734382,2025-06-04 15:25:10.126258,2025-06-04 15:25:14.660438,2025-06-04 15:26:32.994131,N02,N13,28.0,R4,done
1478,2025-06-04 08:02:58,2025-06-04 08:04:14.225015,2025-06-04 08:04:27.239515,2025-06-04 08:04:48.488918,2025-06-04 08:04:53.151349,2025-06-04 08:05:28.208709,N12,N01,18.2,R6,done
1479,2025-06-04 06:38:29,2025-06-04 06:39:24.863158,2025-06-04 06:39:24.863158,2025-06-04 06:41:00.559716,2025-06-04 06:41:07.865492,2025-06-04 06:41:53.799033,N05,N09,88.5,R2,done
1480,2025-06-04 22:53:10,2025-06-04 22:53:35.261729,2025-06-04 22:53:51.473776,2025-06-04 22:55:31.019838,2025-06-04 22:55:35.618696,2025-06-04 22:56:21.546190,N01,N04,89.8,R1,done
1481,2025-06-04 21:25:45,2025-06-04 21:27:13.150588,2025-06-04 21:27:30.695182,2025-06-04 21:28:59.059865,2025-06-04 21:29:02.551099,2025-06-04 21:30:12.911669,N19,N03,77.7,R5,done
1482,2025-06-04 20:10:53,2025-06-04 20:13:29.532373,2025-06-04 20:13:34.453541,2025-06-04 20:15:06.505278,2025-06-04 20:15:09.338901,2025-06-04 20:15:46.943704,N14,N09,87.2,R6,done
1483,2025-06-04 22:42:56,2025-06-04 22:47:20.041609,2025-06-04 22:47:25.860635,2025-06-04 22:48:56.907987,2025-06-04 22:49:05.669509,2025-06-04 22:50:36.943475,N13,N19,87.0,R3,done
1484,2025-06-04 17:59:46,2025-06-04 18:01:17.196435,2025-06-04 18:01:27.851681,2025-06-04 18:03:14.029792,2025-06-04 18:03:21.423046,2025-06-04 18:04:18.332803,N03,N04,96.4,R6,done
1485,2025-06-04 18:52:09,2025-06-04 18:52:29.885549,2025-06-04 18:52:39.935655,2025-06-04 18:54:48.198025,2025-06-04 18:54:50.391483,2025-06-04 18:55:41.026890,N09,N07,125.5,R6,done
1486,2025-06-04 09:10:52,2025-06-04 09:12:28.056730,2025-06-04 09:12:33.851289,2025-06-04 09:13:51.135477,2025-06-04 09:13:57.177937,2025-06-04 09:15:20.865859,N16,N01,76.7,R1,done
1487,2025-06-04 16:33:26,2025-06-04 16:34:18.213764,2025-06-04 16:34:18.213764,2025-06-04 16:36:24.557906,2025-06-04 16:36:33.008477,2025-06-04 16:37:39.095689,N10,N14,119.5,R2,done
1488,2025-06-04 07:08:12,2025-06-04 07:08:42.080657,2025-06-04 07:08:47.994652,2025-06-04 07:09:47.337313,2025-06-04 07:09:52.630142,2025-06-04 07:10:27.720999,N16,N06,50.0,R5,cancelled
1489,2025-06-04 11:52:13,2025-06-04 11:53:05.716623,2025-06-04 11:53:08.187884,2025-06-04 11:55:12.042575,2025-06-04 11:55:18.555148,2025-06-04 11:56:10.142450,N06,N07,114.8,R1,done
1490,2025-06-04 19:12:16,2025-06-04 19:12:37.032320,2025-06-04 19:12:50.848534,2025-06-04 19:14:10.946472,2025-06-04 19:14:15.958735,2025-06-04 19:15:29.734927,N14,N15,67.4,R6,done
1491,2025-06-04 04:40:10,2025-06-04 04:42:10.350663,2025-06-04 04:42:22.990843,2025-06-04 04:43:28.822147,2025-06-04 04:43:33.873402,2025-06-04 04:44:16.271730,N03,N10,63.3,R1,done
1492,2025-06-04 09:21:01,2025-06-04 09:22:33.336815,2025-06-04 09:22:43.265469,2025-06-04 09:24:00.692753,2025-06-04 09:24:07.482613,2025-06-04 09:25:05.153235,N19,N08,73.2,R4,done
1493,2025-06-04 17:00:03,2025-06-04 17:00:56.777656,2025-06-04 17:01:10.595997,2025-06-04 17:02:55.046891,2025-06-04 17:02:57.479183,2025-06-04 17:03:59.492458,N09,N01,97.7,R6,done
1494,2025-06-04 23:06:13,2025-06-04 23:07:55.640862,2025-06-04 23:08:10.650018,2025-06-04 23:10:17.488911,2025-06-04 23:10:22.364734,2025-06-04 23:11:26.043438,N17,N01,120.1,R4,done
1495,2025-06-04 23:48:17,2025-06-04 23:49:27.643358,2025-06-04 23:49:38.250751,2025-06-04 23:51:35.833948,2025-06-04 23:51:39.793142,2025-06-04 23:52:27.466085,N16,N20,111.3,R3,done
1496,2025-06-04 10:43:56,2025-06-04 10:44:24.371490,2025-06-04 10:44:29.113834,2025-06-04 10:45:24.293477,2025-06-04 10:45:28.750884,2025-06-04 10:46:27.609341,N11,N20,54.5,R2,cancelled
1497,2025-06-04 16:24:39,2025-06-04 16:27:39.648836,2025-06-04 16:27:55.081237,2025-06-04 16:28:11.342878,2025-06-04 16:28:16.611909,2025-06-04 16:29:22.108693,N02,N12,9.3,R3,done
1498,2025-06-04 00:55:44,2025-06-04 00:58:00.886973,2025-06-04 00:58:05.521718,2025-06-04 00:59:24.922913,2025-06-04 00:59:30.695246,2025-06-04 01:00:27.888383,N13,N05,72.3,R1,done
1499,2025-06-04 20:17:44,2025-06-04 20:19:22.895009,2025-06-04 20:19:33.390081,2025-06-04 20:20:51.986714,2025-06-04 20:20:55.673485,2025-06-04 20:22:11.124626,N08,N12,75.4,R4,done
1500,2025-06-04 15:30:32,2025-06-04 15:31:10.881494,2025-06-04 15:31:20.566379,2025-06-04 15:32:19.614638,2025-06-04 15:32:28.735483,2025-06-04 15:33:50.955937,N14,N07,53.2,R1,failed
1501,2025-06-04 22:52:20,2025-06-04 22:53:51.259171,2025-06-04 22:54:06.444198,2025-06-04 22:55:38.011464,2025-06-04 22:55:43.134656,2025-06-04 22:56:52.911234,N01,N12,87.6,R1,cancelled
1502,2025-06-04 17:43:28,2025-06-04 17:44:50.526456,2025-06-04 17:45:05.469649,2025-06-04 17:47:06.942954,2025-06-04 17:47:10.877740,2025-06-04 17:47:55.141623,N08,N16,114.5,R4,done
1503,2025-06-04 18:22:27,2025-06-04 18:23:21.007056,2025-06-04 18:23:32.007225,2025-06-04 18:25:53.617381,2025-06-04 18:25:57.808934,2025-06-04 18:26:35.630573,N16,N04,136.9,R6,done
1504,2025-06-04 15:45:09,2025-06-04 15:45:52.551376,2025-06-04 15:46:01.775029,2025-06-04 15:46:53.857841,2025-06-04 15:46:56.921584,2025-06-04 15:47:42.996149,N17,N19,48.5,R6,done
1505,2025-06-04 05:50:05,2025-06-04 05:50:42.448048,2025-06-04 05:50:56.887068,2025-06-04 05:52:48.017389,2025-06-04 05:52:51.815369,2025-06-04 05:53:40.050801,N10,N18,98.5,R4,done
1506,2025-06-04 11:07:30,2025-06-04 11:08:32.394867,2025-06-04 11:08:52.302618,2025-06-04 11:09:46.646322,2025-06-04 11:09:47.664042,2025-06-04 11:10:54.611147,N18,N08,53.3,R2,done
1507,2025-06-04 17:42:44,2025-06-04 17:43:49.371619,2025-06-04 17:43:59.808406,2025-06-04 17:45:11.641568,2025-06-04 17:45:17.762929,2025-06-04 17:46:58.480577,N03,N04,69.2,R4,failed
1508,2025-06-04 01:59:59,2025-06-04 02:00:27.297431,2025-06-04 02:00:39.409456,2025-06-04 02:02:19.302424,2025-06-04 02:02:23.855091,2025-06-04 02:03:08.126622,N11,N13,98.2,R3,done
1509,2025-06-04 08:30:57,2025-06-04 08:31:37.390701,2025-06-04 08:31:48.107731,2025-06-04 08:33:25.601904,2025-06-04 08:33:32.348695,2025-06-04 08:34:16.383797,N04,N05,89.9,R5,done
1510,2025-06-04 13:50:44,2025-06-04 13:51:20.288375,2025-06-04 13:51:30.880673,2025-06-04 13:52:15.347785,2025-06-04 13:52:20.547761,2025-06-04 13:53:02.748889,N11,N08,42.7,R5,done
1511,2025-06-04 14:41:21,2025-06-04 14:42:15.576894,2025-06-04 14:42:19.429418,2025-06-04 14:43:32.943417,2025-06-04 14:43:41.767263,2025-06-04 14:44:44.887991,N13,N20,69.9,R6,done
1512,2025-06-04 14:54:27,2025-06-04 14:54:53.477395,2025-06-04 14:55:01.252108,2025-06-04 14:55:28.593916,2025-06-04 14:55:36.591009,2025-06-04 14:56:25.454116,N08,N20,19.9,R3,done
1513,2025-06-04 03:05:21,2025-06-04 03:05:37.208445,2025-06-04 03:05:46.891929,2025-06-04 03:07:03.441791,2025-06-04 03:07:09.602828,2025-06-04 03:07:58.955312,N19,N07,71.8,R6,cancelled
1514,2025-06-04 14:08:54,2025-06-04 14:09:46.152975,2025-06-04 14:10:04.637424,2025-06-04 14:11:23.133352,2025-06-04 14:11:28.489169,2025-06-04 14:12:25.464253,N11,N13,61.2,R5,done
1515,2025-06-04 09:37:34,2025-06-04 09:38:15.470690,2025-06-04 09:38:25.488603,2025-06-04 09:39:17.651882,2025-06-04 09:39:25.277258,2025-06-04 09:40:22.540908,N07,N13,47.9,R4,done
1516,2025-06-04 10:43:59,2025-06-04 10:45:37.567399,2025-06-04 10:45:46.515877,2025-06-04 10:47:18.888995,2025-06-04 10:47:24.902826,2025-06-04 10:48:06.659544,N05,N17,86.5,R6,done
1517,2025-06-04 08:25:00,2025-06-04 08:25:42.222371,2025-06-04 08:25:57.754680,2025-06-04 08:27:18.101327,2025-06-04 08:27:19.293602,2025-06-04 08:28:00.480729,N18,N15,78.8,R3,done
1518,2025-06-04 22:53:14,2025-06-04 22:55:08.547440,2025-06-04 22:55:16.152948,2025-06-04 22:56:33.112329,2025-06-04 22:56:37.029087,2025-06-04 22:57:28.362716,N16,N15,75.7,R2,done
1519,2025-06-04 06:42:54,2025-06-04 06:43:33.891313,2025-06-04 06:43:46.325021,2025-06-04 06:45:09.518350,2025-06-04 06:45:16.406434,2025-06-04 06:46:36.570458,N02,N11,77.4,R3,done
1520,2025-06-04 16:17:54,2025-06-04 16:20:18.003880,2025-06-04 16:20:29.479444,2025-06-04 16:21:15.810889,2025-06-04 16:21:24.166140,2025-06-04 16:22:13.673523,N19,N16,44.7,R6,done
1521,2025-06-04 13:45:24,2025-06-04 13:45:54.011747,2025-06-04 13:46:00.578724,2025-06-04 13:46:44.967559,2025-06-04 13:46:49.772589,2025-06-04 13:47:41.495898,N02,N11,42.0,R2,done
1522,2025-06-04 08:46:59,2025-06-04 08:47:34.581972,2025-06-04 08:47:50.486975,2025-06-04 08:49:29.706452,2025-06-04 08:49:34.891938,2025-06-04 08:50:42.366497,N08,N02,97.6,R2,done
1523,2025-06-04 17:19:52,2025-06-04 17:20:22.788286,2025-06-04 17:20:34.603265,2025-06-04 17:21:41.385170,2025-06-04 17:21:42.509221,2025-06-04 17:22:47.713220,N06,N01,65.1,R5,done
1524,2025-06-04 11:30:22,2025-06-04 11:33:44.682118,2025-06-04 11:33:56.736278,2025-06-04 11:35:02.616529,2025-06-04 11:35:08.840872,2025-06-04 11:35:45.713328,N13,N20,58.5,R1,done
1525,2025-06-04 09:44:59,2025-06-04 09:46:02.086863,2025-06-04 09:46:10.874986,2025-06-04 09:47:57.682814,2025-06-04 09:47:59.543468,2025-06-04 09:49:00.127990,N07,N18,97.1,R4,done
1526,2025-06-04 09:50:37,2025-06-04 09:51:06.908810,2025-06-04 09:51:12.609683,2025-06-04 09:52:48.332087,2025-06-04 09:52:53.506497,2025-06-04 09:53:28.630095,N02,N10,83.8,R4,done
1527,2025-06-04 14:28:44,2025-06-04 14:29:49.969237,2025-06-04 14:30:07.675843,2025-06-04 14:32:17.245371,2025-06-04 14:32:22.499309,2025-06-04 14:32:52.839596,N16,N10,117.4,R2,done
1528,2025-06-04 18:12:47,2025-06-04 18:13:40.148483,2025-06-04 18:13:50.156203,2025-06-04 18:14:49.898561,2025-06-04 18:14:52.074410,2025-06-04 18:15:47.264723,N01,N12,39.7,R6,done
1529,2025-06-04 04:50:54,2025-06-04 04:52:51.995009,2025-06-04 04:52:56.353301,2025-06-04 04:54:33.042901,2025-06-04 04:54:36.729983,2025-06-04 04:56:25.154061,N05,N13,85.0,R4,done
1530,2025-06-04 07:03:06,2025-06-04 07:03:43.994896,2025-06-04 07:03:48.873639,2025-06-04 07:05:10.221434,2025-06-04 07:05:13.328305,2025-06-04 07:06:00.741104,N12,N16,79.7,R2,cancelled
1531,2025-06-04 05:32:41,2025-06-04 05:33:42.307952,2025-06-04 05:34:00.011714,2025-06-04 05:35:57.153079,2025-06-04 05:35:58.980889,2025-06-04 05:36:41.545743,N11,N19,113.9,R4,cancelled
1532,2025-06-04 15:25:15,2025-06-04 15:25:58.819227,2025-06-04 15:26:08.403835,2025-06-04 15:28:03.930758,2025-06-04 15:28:12.667812,2025-06-04 15:28:44.206449,N02,N04,111.3,R2,done
1533,2025-06-04 09:38:11,2025-06-04 09:39:19.253461,2025-06-04 09:39:29.598887,2025-06-04 09:40:15.518562,2025-06-04 09:40:19.743579,2025-06-04 09:41:09.829218,N13,N03,38.2,R4,done
